id_venda,id_cliente,id_produto,quantidade,data_venda
V4655,C0186,P0941,10,2024-05-01
V4656,C0133,P0046,7,2024-12-09
V4657,C0305,P1417,3,2024-10-04
V4658,C0786,P0174,3,2024-08-23
V4659,C0727,P1426,3,2024-07-09
V4660,C0145,P0896,9,2024-10-28
V4661,C0221,P0904,4,2025-05-05
V4662,C0106,P0359,7,2024-12-06
V4663,C0848,P1324,10,2024-02-07
V4664,C0319,P0260,6,2024-04-24
V4665,C0887,P0112,4,2025-05-21
V4666,C0174,P1391,2,2025-04-19
V4667,C0683,P0864,5,2025-04-27
V4668,C0291,P0428,10,2024-09-08
V4669,C0502,P0218,6,2024-03-08
V4670,C0494,P1703,8,2024-06-06
V4671,C0018,P1421,9,2025-04-25
V4672,C0908,P0701,6,2024-02-08
V4673,C0100,P1711,6,2024-09-04
V4674,C0127,P0240,10,2025-04-23
V4675,C0819,P1019,7,2024-12-29
V4676,C0242,P0035,6,2025-03-05
V4677,C0342,P1898,2,2024-04-24
V4678,C0195,P0574,9,2025-04-17
V4679,C0282,P1480,7,2024-03-23
V4680,C0343,P1899,8,2024-04-27
V4681,C0125,P0938,3,2025-04-23
V4682,C0966,P0707,4,2025-05-29
V4683,C0445,P1289,4,2025-01-11
V4684,C0814,P1149,7,2024-12-09
V4685,C0798,P0935,9,2025-01-18
V4686,C0283,P0792,4,2024-05-22
V4687,C0434,P0904,5,2024-01-22
V4688,C0027,P0843,3,2025-04-06
V4689,C0043,P0903,8,2024-08-20
V4690,C0783,P1436,6,2024-10-26
V4691,C0070,P0180,5,2024-11-25
V4692,C0905,P0418,7,2024-04-01
V4693,C0789,P1721,3,2025-05-18
V4694,C0144,P0756,2,2025-03-05
V4695,C0118,P0535,8,2024-09-01
V4696,C0861,P0147,10,2024-12-22
V4697,C0682,P0238,10,2025-01-24
V4698,C0570,P0183,7,2025-05-18
V4699,C0222,P1627,9,2025-01-10
V4700,C0804,P0992,8,2024-05-17
V4701,C0078,P1179,2,2024-05-02
V4702,C0050,P1687,9,2024-04-11
V4703,C0955,P0071,5,2025-04-14
V4704,C0903,P1805,6,2024-09-04
V4705,C0493,P0119,6,2024-11-09
V4706,C0031,P0242,9,2025-04-29
V4707,C0128,P0880,7,2024-07-02
V4708,C0147,P1006,7,2024-10-14
V4709,C0608,P0156,10,2024-03-28
V4710,C0142,P1910,7,2025-04-04
V4711,C0990,P0532,9,2024-12-01
V4712,C0734,P0308,10,2024-12-31
V4713,C0580,P1755,7,2024-01-21
V4714,C0818,P1948,7,2024-05-15
V4715,C0559,P0930,5,2024-02-05
V4716,C0123,P0372,9,2024-09-09
V4717,C0226,P1154,6,2024-06-27
V4718,C0549,P1540,3,2024-03-29
V4719,C0699,P1281,10,2025-04-19
V4720,C0328,P1762,5,2025-05-06
V4721,C0316,P0866,5,2024-01-07
V4722,C0512,P1571,4,2024-02-07
V4723,C0986,P1747,4,2024-11-17
V4724,C0339,P0133,2,2024-04-22
V4725,C0318,P1522,2,2025-05-17
V4726,C0348,P1356,5,2024-09-27
V4727,C0538,P1158,8,2024-08-18
V4728,C0967,P1914,3,2024-10-22
V4729,C0307,P1606,4,2025-04-09
V4730,C0353,P1697,10,2024-09-20
V4731,C0470,P0132,9,2024-09-22
V4732,C0727,P0120,3,2025-05-25
V4733,C0914,P1328,8,2024-01-25
V4734,C0308,P0639,10,2024-11-09
V4735,C0453,P1104,5,2024-08-17
V4736,C0029,P0419,6,2025-05-23
V4737,C0161,P1195,2,2024-11-27
V4738,C0414,P1146,6,2024-04-29
V4739,C0753,P0848,9,2025-04-17
V4740,C0328,P0744,7,2024-01-23
V4741,C0999,P1823,6,2025-01-25
V4742,C0057,P1059,8,2024-01-07
V4743,C0532,P0158,9,2025-05-16
V4744,C0005,P0849,3,2024-02-24
V4745,C0891,P1016,7,2024-03-05
V4746,C0382,P1262,6,2024-11-20
V4747,C0261,P1950,4,2025-05-23
V4748,C0019,P1660,1,2025-02-19
V4749,C0018,P0694,8,2025-04-08
V4750,C0492,P1512,7,2024-08-09
V4751,C0469,P1006,5,2024-09-10
V4752,C0213,P0399,6,2024-01-24
V4753,C0081,P1431,5,2024-04-14
V4754,C0651,P1988,10,2024-07-13
V4755,C0084,P0084,2,2024-06-21
V4756,C0401,P1295,1,2024-10-07
V4757,C0934,P0516,7,2024-06-19
V4758,C0315,P1740,5,2024-04-02
V4759,C0203,P1498,1,2024-07-18
V4760,C0570,P1376,4,2025-01-11
V4761,C0039,P0283,2,2024-08-15
V4762,C0956,P1378,2,2024-05-25
V4763,C0299,P0814,7,2024-03-07
V4764,C0513,P0019,1,2024-09-09
V4765,C0550,P1580,1,2025-01-11
V4766,C0249,P0818,9,2024-02-18
V4767,C0689,P0363,2,2024-03-30
V4768,C0520,P0465,4,2024-04-26
V4769,C0193,P1853,2,2025-03-30
V4770,C0273,P1260,7,2024-12-17
V4771,C0425,P0882,4,2024-09-05
V4772,C0611,P1091,1,2025-02-02
V4773,C0837,P0251,9,2025-04-08
V4774,C0552,P0646,9,2024-11-01
V4775,C0894,P1005,10,2025-03-03
V4776,C0613,P0056,2,2024-05-07
V4777,C0039,P1500,2,2024-06-28
V4778,C0625,P1485,9,2025-03-02
V4779,C0753,P0194,3,2024-10-22
V4780,C0548,P0396,9,2024-02-16
V4781,C0200,P0159,6,2024-06-01
V4782,C0487,P1400,5,2024-09-25
V4783,C0038,P1415,3,2024-05-08
V4784,C0846,P1862,9,2024-05-14
V4785,C0598,P0406,9,2025-04-02
V4786,C0224,P1793,3,2024-05-14
V4787,C0499,P1089,1,2024-05-14
V4788,C0792,P0736,10,2024-02-26
V4789,C0410,P1112,3,2024-01-03
V4790,C0223,P1679,10,2024-04-19
V4791,C0436,P0798,10,2025-03-30
V4792,C0646,P0397,1,2024-11-04
V4793,C0073,P0894,4,2024-11-04
V4794,C0875,P0242,2,2024-06-07
V4795,C0455,P0415,1,2025-05-11
V4796,C0273,P0804,10,2024-07-06
V4797,C0238,P1180,4,2025-02-15
V4798,C0931,P1210,9,2024-08-19
V4799,C0857,P1762,5,2024-05-21
V4800,C0705,P1237,5,2025-04-12
V4801,C0797,P0567,1,2024-08-06
V4802,C0668,P0675,10,2024-01-25
V4803,C0398,P0329,1,2024-11-01
V4804,C0118,P0844,3,2024-11-01
V4805,C0623,P0078,1,2025-05-18
V4806,C0280,P1500,9,2024-12-10
V4807,C0510,P1618,10,2024-02-01
V4808,C0149,P1121,9,2025-01-08
V4809,C0081,P0985,1,2024-05-21
V4810,C0647,P1205,1,2025-03-16
V4811,C0444,P0399,4,2024-01-18
V4812,C0431,P1706,10,2025-05-23
V4813,C0661,P0005,5,2025-05-18
V4814,C0196,P1433,3,2024-07-03
V4815,C0694,P0760,7,2025-04-06
V4816,C0803,P1118,1,2024-11-15
V4817,C0559,P1952,6,2024-09-08
V4818,C0311,P1063,2,2025-04-16
V4819,C0364,P1128,1,2024-05-12
V4820,C0013,P1635,3,2024-06-02
V4821,C0997,P0809,6,2024-04-09
V4822,C0563,P1690,10,2025-05-03
V4823,C0666,P0513,1,2024-07-15
V4824,C0757,P0208,6,2025-03-15
V4825,C0399,P1635,1,2024-03-30
V4826,C0431,P0978,6,2025-04-04
V4827,C0148,P1400,2,2024-11-01
V4828,C0743,P1410,2,2024-03-25
V4829,C0002,P1118,1,2025-02-04
V4830,C0695,P1240,3,2024-11-06
V4831,C0743,P1272,6,2025-04-25
V4832,C0395,P0785,9,2024-08-19
V4833,C0533,P1490,8,2024-01-28
V4834,C0159,P0861,10,2024-05-08
V4835,C0405,P1176,1,2024-02-23
V4836,C0465,P0855,9,2024-12-31
V4837,C0850,P0515,1,2024-02-12
V4838,C0833,P1963,10,2024-02-20
V4839,C0021,P1405,4,2024-04-10
V4840,C0973,P0218,6,2024-04-27
V4841,C0916,P0922,3,2024-07-15
V4842,C0106,P0063,7,2024-12-06
V4843,C0663,P1218,7,2025-04-02
V4844,C0617,P0842,5,2024-03-15
V4845,C0132,P0315,5,2024-07-08
V4846,C0094,P1843,4,2024-06-24
V4847,C0580,P1833,2,2024-05-08
V4848,C0816,P1627,4,2025-04-28
V4849,C0425,P1061,2,2024-03-09
V4850,C0168,P0201,7,2024-04-02
V4851,C0082,P0307,1,2025-02-28
V4852,C0985,P0582,4,2024-10-19
V4853,C0816,P1801,2,2024-02-16
V4854,C0819,P0510,6,2024-04-30
V4855,C0513,P0254,7,2025-03-28
V4856,C0393,P0038,2,2025-03-17
V4857,C0364,P0946,1,2024-12-01
V4858,C0065,P0428,5,2025-04-17
V4859,C0899,P0247,8,2024-09-22
V4860,C0819,P1910,9,2025-01-10
V4861,C0175,P0959,2,2025-05-24
V4862,C0030,P1703,6,2024-08-07
V4863,C0767,P1920,5,2025-01-05
V4864,C0397,P1951,7,2024-05-05
V4865,C0791,P0994,9,2025-03-01
V4866,C0212,P1731,1,2024-10-04
V4867,C0666,P0088,7,2024-11-12
V4868,C0583,P1796,3,2025-02-13
V4869,C0502,P1851,6,2025-05-10
V4870,C0458,P1378,10,2024-02-08
V4871,C0454,P0533,8,2024-04-17
V4872,C0131,P0215,7,2024-10-21
V4873,C0269,P1158,5,2024-05-01
V4874,C0162,P0835,3,2024-08-31
V4875,C0697,P0052,3,2024-01-22
V4876,C0674,P0161,3,2024-09-27
V4877,C0845,P1391,1,2024-04-22
V4878,C0467,P1213,10,2024-11-04
V4879,C0477,P1628,9,2025-02-22
V4880,C0573,P1738,3,2024-12-13
V4881,C0682,P1993,8,2024-09-23
V4882,C0764,P0872,9,2025-02-21
V4883,C0203,P0248,3,2024-12-12
V4884,C0562,P1096,4,2024-05-04
V4885,C0183,P1385,4,2024-06-01
V4886,C0184,P0531,6,2024-08-10
V4887,C0321,P0689,6,2025-03-16
V4888,C0331,P0375,4,2024-06-20
V4889,C0991,P0646,4,2024-12-27
V4890,C0553,P0099,6,2024-06-20
V4891,C0554,P1748,1,2024-04-07
V4892,C0162,P1353,7,2025-03-25
V4893,C0492,P1457,10,2024-11-10
V4894,C0107,P1452,8,2024-08-19
V4895,C0042,P0101,1,2024-01-28
V4896,C0931,P0921,7,2024-04-24
V4897,C0412,P1320,8,2024-11-17
V4898,C0695,P0751,9,2025-05-31
V4899,C0783,P1603,10,2024-03-27
V4900,C0689,P1312,3,2025-05-17
V4901,C0870,P1888,2,2024-08-03
V4902,C0192,P1759,1,2024-07-19
V4903,C0379,P1921,7,2025-05-05
V4904,C0691,P1480,4,2024-01-14
V4905,C0457,P1828,9,2025-03-16
V4906,C0572,P1044,9,2024-07-06
V4907,C0261,P1381,10,2024-12-06
V4908,C0416,P1093,2,2024-08-24
V4909,C0747,P0673,2,2025-05-28
V4910,C0898,P1597,1,2025-05-26
V4911,C0030,P1780,10,2024-05-23
V4912,C0106,P1594,9,2024-01-23
V4913,C0632,P0195,5,2025-05-04
V4914,C0481,P1722,9,2024-12-10
V4915,C0605,P1460,3,2024-03-17
V4916,C0358,P1319,8,2024-03-26
V4917,C0778,P0217,7,2024-01-07
V4918,C0507,P1486,9,2024-07-31
V4919,C0911,P0217,9,2024-11-20
V4920,C0233,P0038,9,2024-11-16
V4921,C0024,P1973,6,2024-10-08
V4922,C0723,P0026,9,2024-03-23
V4923,C0775,P1590,3,2024-08-13
V4924,C0046,P0666,4,2024-08-01
V4925,C0631,P1689,3,2024-02-21
V4926,C0672,P1368,1,2024-11-27
V4927,C0489,P1462,2,2024-09-28
V4928,C0489,P1535,4,2024-08-10
V4929,C0233,P0395,2,2024-02-14
V4930,C0861,P0344,9,2024-03-07
V4931,C0298,P0584,1,2025-05-06
V4932,C0873,P1981,10,2025-05-15
V4933,C0078,P1705,10,2024-07-26
V4934,C0496,P0163,2,2024-12-31
V4935,C0617,P0213,10,2024-07-02
V4936,C0267,P1199,9,2024-10-19
V4937,C0472,P0178,6,2024-04-11
V4938,C0923,P0219,5,2024-05-02
V4939,C0122,P1923,8,2024-08-22
V4940,C0511,P1437,1,2025-03-31
V4941,C0300,P0403,7,2024-04-23
V4942,C0433,P1443,8,2025-04-21
V4943,C0289,P1160,8,2025-01-30
V4944,C0109,P1415,1,2025-01-03
V4945,C0096,P0166,5,2025-05-20
V4946,C0973,P1583,7,2024-09-03
V4947,C0425,P1652,8,2025-01-24
V4948,C0853,P0707,5,2025-04-12
V4949,C0722,P1989,3,2024-12-03
V4950,C0914,P0724,1,2024-01-17
V4951,C0964,P1360,10,2024-12-30
V4952,C0352,P1747,4,2025-02-14
V4953,C0356,P1135,1,2025-01-09
V4954,C0251,P1197,5,2024-09-07
V4955,C0156,P1288,8,2024-04-19
V4956,C0040,P0674,6,2024-05-01
V4957,C0288,P0254,7,2025-05-13
V4958,C0604,P1254,8,2025-02-21
V4959,C0800,P1679,7,2024-03-21
V4960,C0847,P1124,6,2024-03-17
V4961,C0108,P0137,1,2024-11-21
V4962,C0853,P1274,6,2025-04-03
V4963,C0992,P1642,4,2024-01-29
V4964,C0825,P1983,3,2024-12-31
V4965,C0390,P1672,4,2024-06-18
V4966,C0503,P0405,2,2024-02-29
V4967,C0607,P1161,3,2024-09-14
V4968,C0606,P1744,10,2024-10-25
V4969,C0645,P0384,9,2024-04-12
V4970,C0060,P0001,8,2024-04-05
V4971,C0089,P1764,1,2025-05-17
V4972,C0986,P0206,9,2024-05-27
V4973,C0610,P1725,1,2025-05-03
V4974,C0022,P1390,7,2024-06-05
V4975,C0387,P1984,8,2024-03-30
V4976,C0693,P1077,7,2024-12-12
V4977,C0146,P1866,5,2025-04-07
V4978,C0859,P1881,4,2024-06-05
V4979,C0461,P0906,1,2024-07-25
V4980,C0111,P0040,8,2024-03-10
V4981,C0687,P0232,4,2024-03-11
V4982,C0278,P1027,10,2024-04-07
V4983,C0429,P1999,1,2025-02-05
V4984,C0438,P0826,10,2024-04-13
V4985,C0141,P1845,6,2024-08-29
V4986,C0630,P1947,6,2024-04-16
V4987,C0843,P0596,8,2024-08-02
V4988,C0880,P1857,7,2025-02-15
V4989,C0519,P0915,1,2024-05-08
V4990,C0960,P1097,3,2024-09-10
V4991,C0365,P1044,10,2024-09-10
V4992,C0534,P0285,5,2024-02-11
V4993,C0516,P0610,2,2024-06-03
V4994,C0650,P0716,2,2024-06-09
V4995,C0712,P0250,7,2024-01-07
V4996,C0346,P0012,5,2024-04-28
V4997,C0019,P0893,2,2024-01-26
V4998,C0220,P1589,4,2024-01-01
V4999,C0035,P1182,1,2025-05-26
V5000,C0095,P1627,3,2024-05-25
